DCid	Species	GSMID	Factor	Cell_line	Cell_type	Tissue_type	FastQC	UniquelyMappedRatio	PBC	PeaksFoldChangeAbove10	FRiP	PeaksUnionDHSRatio
68932	Homo sapiens	GSM1832638	KDM5C	ZR-75-30	None	None	37.0	0.8855	0.95	410.0	0.02835525	0.9698
68958	Homo sapiens	GSM1930762	SMARCA4	MCF-10A	Epithelium	None	36.0	0.8181	0.21899999999999997	7.0	0.0042145	0.28104575163400003
68959	Homo sapiens	GSM1930760	SMARCA4	MCF-10A	Epithelium	None	36.0	0.6509999999999999	0.24100000000000002	10.0	0.0077870000000000005	0.62863372093
68960	Homo sapiens	GSM1842795	SUZ12	NCCIT	Embryonal carcinoma cell	None	38.0	0.8481	0.946	43.0	0.00863025	0.8454461821529999
68961	Homo sapiens	GSM1842794	RNF2	NCCIT	Embryonal carcinoma cell	None	38.0	0.8534	0.972	34.0	0.00369225	0.7524271844660001
68962	Homo sapiens	GSM1842793	PRDM14	NCCIT	Embryonal carcinoma cell	None	36.0	0.4545	0.9359999999999999	491.0	0.010300499999999999	0.875486381323
68963	Homo sapiens	GSM1842791	CBFA2T2	NCCIT	Embryonal carcinoma cell	None	36.0	0.385	0.948	633.0	0.009193000000000002	0.815456081081
68966	Homo sapiens	GSM2112810	PR	T47D	None	Breast	38.0	0.8086	0.963	3043.0	0.21066325	0.9352
68967	Homo sapiens	GSM2112809	PR	T47D	None	Breast	38.0	0.8240000000000001	0.98	536.0	0.15994725	0.8688
68968	Homo sapiens	GSM2112808	PR	T47D	None	Breast	38.0	0.8032	0.953	3688.0	0.10637375	0.917
68969	Homo sapiens	GSM2112807	PR	T47D	None	Breast	38.0	0.8552	0.977	146.0	0.00718325	0.8122992198260001
68970	Homo sapiens	GSM2112802	ESR1	T47D	None	Breast	38.0	0.6732	0.747	940.0	0.045422500000000005	0.8668
68971	Homo sapiens	GSM2112801	PR	T47D	None	Breast	38.0	0.7895	0.9209999999999999	302.0	0.009557	0.742107421074
68972	Homo sapiens	GSM2112800	ESR1	T47D	None	Breast	38.0	0.8332	0.987	281.0	0.02305625	0.6952
68973	Homo sapiens	GSM2112799	PR	T47D	None	Breast	38.0	0.8637	0.966	24.0	0.00161875	0.686666666667
68974	Homo sapiens	GSM2112798	ESR1	T47D	None	Breast	38.0	0.8243	0.96	2962.0	0.10747375	0.9092
68975	Homo sapiens	GSM2112797	PR	T47D	None	Breast	38.0	0.7466	0.953	513.0	0.160102	0.7298
68976	Homo sapiens	GSM2112796	ESR1	T47D	None	Breast	38.0	0.7836	0.9670000000000001	430.0	0.0512645	0.7859999999999999
68977	Homo sapiens	GSM2112795	PR	T47D	None	Breast	38.0	0.7327	0.905	121.0	0.047734	0.9006
69201	Homo sapiens	GSM1697903	TRIM24	LNCaP	Epithelium	Prostate	36.0	0.8141	0.561	11999.0	0.47360025	0.977
69202	Homo sapiens	GSM1697902	TRIM24	LNCaP	Epithelium	Prostate	38.0	0.6557	0.467	1283.0	0.08252925	0.9508
69203	Homo sapiens	GSM1697901	TRIM24	LNCaP	Epithelium	Prostate	37.0	0.6106	0.446	1539.0	0.0892015	0.9590000000000001
69216	Homo sapiens	GSM2095826	BIRA	BJAB	GCB DLBCL cells	None	39.0	0.5877	0.765	22.0	0.001309	0.621621621622
69217	Homo sapiens	GSM2095825	BIRA	BJAB	GCB DLBCL cells	None	38.0	0.7781	0.987	988.0	0.016929	0.8076
69218	Homo sapiens	GSM2095824	BIRA	BJAB	GCB DLBCL cells	None	39.0	0.7723	0.978	886.0	0.0125655	0.81
69219	Homo sapiens	GSM2095819	POU2F2	HBL1	B cell lymphoma	None	39.0	0.7704	0.983	446.0	0.01669125	0.7248
69220	Homo sapiens	GSM2095818	POU2F2	HBL1	B cell lymphoma	None	39.0	0.7713	0.986	934.0	0.02949925	0.8882
69231	Homo sapiens	GSM1709899	CENPT	HeLa	Epithelium	Cervix	38.0	0.7602	0.889	176.0	0.00529025	0.317848410758
69232	Homo sapiens	GSM1709898	CENPT	HeLa	Epithelium	Cervix	38.0	0.7665	0.8490000000000001	111.0	0.0047235	0.359589041096
69233	Homo sapiens	GSM1709894	CENPT	HuRef	Lymphoblastoid	None	38.0	0.7211	0.9259999999999999	384.0	0.00782625	0.19242579324499998
69234	Homo sapiens	GSM1709893	CENPT	HuRef	Lymphoblastoid	None	38.0	0.6758	0.8440000000000001	440.0	0.0066784999999999995	0.19617706237399998
69235	Homo sapiens	GSM1709892	CENPT	HuRef	Lymphoblastoid	None	38.0	0.7209	0.8420000000000001	216.0	0.00587375	0.236722306525
69236	Homo sapiens	GSM1709891	CENPT	HuRef	Lymphoblastoid	None	37.0	0.7462	0.531	398.0	0.00830525	0.229811574697
69238	Homo sapiens	GSM1709885	CENPT	HuRef	Lymphoblastoid	None	37.0		0.95	129.0	0.0049405000000000004	0.884026258206
69239	Homo sapiens	GSM1709884	CENPT	HuRef	Lymphoblastoid	None	37.0		0.657	30.0	0.0035039999999999997	0.5014836795250001
69246	Homo sapiens	GSM1970531	SIX2	None	Cortex	Kidney	38.0	0.9009	0.993	19708.0	0.16736025	0.851
69247	Homo sapiens	GSM1970530	SIX2	None	Cortex	Kidney	37.0	0.9013	0.995	16621.0	0.12034375	0.8514
69248	Homo sapiens	GSM1970529	SIX2	None	Cortex	Kidney	37.0	0.8762	0.996	192.0	0.007687	0.830627468188
69249	Homo sapiens	GSM1970528	SIX2	None	Cortex	Kidney	37.0	0.8654	0.996	5559.0	0.04215325	0.847
69250	Homo sapiens	GSM1970524	EP300	None	Cortex	Kidney	36.0	0.9099	0.996	2224.0	0.2035055	0.9744
69265	Homo sapiens	GSM2086316	ERG	VCaP	Epithelium	Prostate	33.0	0.7491	0.988	18.0	0.0036667065590800002	0.545454545455
69266	Homo sapiens	GSM2086315	ERG	VCaP	Epithelium	Prostate	34.0	0.754	0.987	581.0	0.013779	0.925
69267	Homo sapiens	GSM2086314	ERG	VCaP	Epithelium	Prostate	34.0	0.6902	0.977	863.0	0.020069	0.9352
69268	Homo sapiens	GSM2086313	ERG	VCaP	Epithelium	Prostate	33.0	0.7489	0.9840000000000001	1769.0	0.03655475	0.9414
69269	Homo sapiens	GSM2086312	ERG	VCaP	Epithelium	Prostate	33.0	0.7518	0.975	1003.0	0.018889	0.9122
69270	Homo sapiens	GSM2086311	ERG	VCaP	Epithelium	Prostate	33.0	0.7777	0.982	412.0	0.01150725	0.852443609023
69271	Homo sapiens	GSM2086310	ERG	VCaP	Epithelium	Prostate	33.0	0.7516	0.986	512.0	0.01244025	0.9066817667039999
69272	Homo sapiens	GSM2086309	ERG	VCaP	Epithelium	Prostate	34.0	0.7544	0.985	882.0	0.01631325	0.9186
69273	Homo sapiens	GSM2086308	AR	VCaP	Epithelium	Prostate	33.0	0.7901	0.99	2065.0	0.020538	0.8834
69274	Homo sapiens	GSM2086307	AR	VCaP	Epithelium	Prostate	33.0	0.7855	0.991	1238.0	0.0160565	0.8704
69275	Homo sapiens	GSM2086306	AR	VCaP	Epithelium	Prostate	33.0	0.7438	0.9840000000000001	5635.0	0.06237725	0.9159999999999999
69276	Homo sapiens	GSM2086305	AR	VCaP	Epithelium	Prostate	33.0	0.7882	0.983	1385.0	0.02247725	0.8002
69277	Homo sapiens	GSM2086304	AR	VCaP	Epithelium	Prostate	34.0	0.8086	0.987	2354.0	0.03108825	0.8268
69278	Homo sapiens	GSM2086303	AR	VCaP	Epithelium	Prostate	34.0	0.8338	0.9940000000000001	3445.0	0.03485025	0.8118
69279	Homo sapiens	GSM2086302	AR	VCaP	Epithelium	Prostate	34.0	0.8148	0.991	5370.0	0.05295925	0.8382
69280	Homo sapiens	GSM2086301	AR	VCaP	Epithelium	Prostate	34.0	0.8232	0.992	2746.0	0.031228500000000003	0.8126
69281	Homo sapiens	GSM2086300	AR	VCaP	Epithelium	Prostate	34.0	0.8423	0.99	2222.0	0.02081425	0.7984
69282	Homo sapiens	GSM2086299	AR	VCaP	Epithelium	Prostate	34.0	0.8391	0.991	4465.0	0.032427	0.8232
69283	Homo sapiens	GSM2086298	AR	VCaP	Epithelium	Prostate	34.0	0.8442	0.9940000000000001	1558.0	0.01537225	0.8042
69284	Homo sapiens	GSM2086297	AR	VCaP	Epithelium	Prostate	34.0	0.8358	0.992	7815.0	0.05461	0.8370000000000001
69285	Homo sapiens	GSM2086296	AR	VCaP	Epithelium	Prostate	34.0	0.836	0.99	4415.0	0.03225625	0.82
69286	Homo sapiens	GSM2086295	AR	VCaP	Epithelium	Prostate	34.0	0.8397	0.9840000000000001	41.0	0.00401775089944	0.709677419355
69287	Homo sapiens	GSM2086294	AR	VCaP	Epithelium	Prostate	35.0	0.8075	0.99	1554.0	0.014594999999999999	0.8788
69288	Homo sapiens	GSM2086293	AR	VCaP	Epithelium	Prostate	35.0	0.8109	0.991	2116.0	0.020172	0.8846
69289	Homo sapiens	GSM2086292	AR	VCaP	Epithelium	Prostate	35.0	0.6504	0.991	3021.0	0.03294475	0.903
69290	Homo sapiens	GSM2086291	AR	VCaP	Epithelium	Prostate	35.0	0.7822	0.95	555.0	0.0175829672997	0.7687763713079999
69293	Homo sapiens	GSM2064704	POLR2A	Jurkat	T Lymphocyte	Blood	38.0	0.9315	0.9940000000000001	375.0	0.10571199999999999	0.9676
69294	Homo sapiens	GSM2064703	POLR2A	Jurkat	T Lymphocyte	Blood	38.0	0.9245	0.987	134.0	0.1283695	0.9686
69295	Homo sapiens	GSM2064702	POLR2A	Jurkat	T Lymphocyte	Blood	38.0	0.9199	0.946	754.0	0.09351175	0.9686
69364	Homo sapiens	GSM1867061	MYCN	SK-N-BE(2)-C	Neuroblastoma cell	None	37.0	0.8798	0.958	53.0	0.003065	0.7762039660060001
69365	Homo sapiens	GSM1863005	FOXA1	LNCaP	Epithelium	Prostate	39.0	0.9275	0.932	35734.0	0.3122855	0.9654
69437	Homo sapiens	GSM1873237	TCF7L1	Ramos	B Lymphocyte	None	42961428.0	0.996	0.008662000000000001	2.0	4322.0	
69456	Homo sapiens	GSM2046278	TP53	None	None	Foreskin	36.0	0.7661	0.875	2455.0	0.04645	0.462
69457	Homo sapiens	GSM2046276	TP53	None	None	Foreskin	36.0	0.7717	0.932	1270.0	0.0252415	0.3572
69514	Homo sapiens	GSM2190590	INO80	None	Melanocyte	None	34.0	0.5405	0.917	125.0	0.010101	0.326347305389
69515	Homo sapiens	GSM2190588	MED1	SKmel147	Melanoma Cell	None	34.0	1.2513	0.929	129.0	0.00460075	0.705528846154
69516	Homo sapiens	GSM2190587	INO80	SKmel147	Melanoma Cell	None	34.0	0.4634	0.9229999999999999	146.0	0.0093665	0.752492877493
69517	Homo sapiens	GSM2190584	MED1	A375	Melanoma Cell	None	34.0	0.4635	0.537	137.0	0.01443625	0.494018834309
69518	Homo sapiens	GSM2190581	MED1	A375	Melanoma Cell	None	34.0		0.636	114.0	0.01290475	0.488054607509
69521	Homo sapiens	GSM2190577	MED1	A375	Melanoma Cell	None	34.0	0.6125	0.904	124.0	0.012141500000000001	0.569048898442
69522	Homo sapiens	GSM2190575	INO80	A375	Melanoma Cell	None	37.0	0.7823	0.987	6.0	0.0045184101936	0.848
69523	Homo sapiens	GSM1906627	ZNF224	HEK293	HEK 293 Cell Line	None	39.0	0.672	0.951	24.0	0.006456999999999999	0.827247191011
69531	Homo sapiens	GSM2144902	POLR2A	Reh	Leukemia Cell	None	38.0	0.862	0.99	83.0	0.0041105	0.768488745981
69532	Homo sapiens	GSM2144901	POLR2A	Reh	Leukemia Cell	None	38.0	0.862	0.992	154.0	0.00365825	0.539393939394
69533	Homo sapiens	GSM2144899	POLR2A	Nalm6	Leukemia Cell	None	38.0	0.8779	0.987	96.0	0.00895825	0.861397479954
69534	Homo sapiens	GSM2144898	POLR2A	Nalm6	Leukemia Cell	None	38.0	0.877	0.991	40.0	0.00519	0.7017045454549999
69535	Homo sapiens	GSM2144896	POLR2A	Nalm6	Leukemia Cell	None	38.0	0.9204	0.983	220.0	0.03839175	0.9546
69536	Homo sapiens	GSM2144895	POLR2A	Nalm6	Leukemia Cell	None	39.0	0.9172	0.992	5.0	0.00200622108778	0.901639344262
69541	Homo sapiens	GSM2150335	RUNX1	Kasumi-1	Myeloblast	Blood	38.0	0.8431	0.838	3174.0	0.03769725	0.968
69542	Homo sapiens	GSM2150334	RUNX1	Kasumi-1	Myeloblast	Blood	39.0	0.8416	0.755	306.0	0.00774025	0.9509366636929999
69557	Homo sapiens	GSM1897373	ASH1L	MV4-11	Leukemia Cell	None	37.0	0.7579	0.96	193.0	0.005802000000000001	0.823468328141
69558	Homo sapiens	GSM1897372	PSIP1	MV4-11	Leukemia Cell	None	37.0	0.7674	0.99	148.0	0.052804	0.8936
69559	Homo sapiens	GSM1897371	AFF1	MV4-11	Leukemia Cell	None	37.0	0.7268	0.978	189.0	0.00618175	0.6804214223
69611	Homo sapiens	GSM2218766	POLR2A	Jurkat	T Lymphocyte	Blood	36.0	0.5466	0.992	153.0	0.033279679331400004	0.963172804533
69612	Homo sapiens	GSM2218765	POLR2A	Jurkat	T Lymphocyte	Blood	36.0	0.5294	0.97	9404.0	0.19254975	0.9738
69613	Homo sapiens	GSM2218764	POLR2A	Jurkat	T Lymphocyte	Blood	36.0	0.5375	0.97	8684.0	0.1938695	0.9722
69614	Homo sapiens	GSM2218763	POLR2A	Jurkat	T Lymphocyte	Blood	36.0	0.5532	0.919	8077.0	0.1645215	0.972
69615	Homo sapiens	GSM2218757	CDK7	Jurkat	T Lymphocyte	Blood	36.0	0.4886	0.982	688.0	0.06355075	0.9714
69616	Homo sapiens	GSM2218756	MYC	Jurkat	T Lymphocyte	Blood	36.0	0.3557	0.634	2202.0	0.10542699999999999	0.9662
69617	Homo sapiens	GSM2218755	BRD4	Jurkat	T Lymphocyte	Blood	36.0	0.7494	0.9740000000000001	1597.0	0.24239325	0.9696
69618	Homo sapiens	GSM2140686	STAG1	None	Erythroid Cell	None	38.0	0.9185	0.997	1969.0	0.019197	0.9608
69619	Homo sapiens	GSM2140685	CTCF	None	Erythroid Cell	None	38.0	0.8635	0.983	27016.0	0.26337150000000004	0.9656
69620	Homo sapiens	GSM2140684	STAG1	None	Hematopoietic stem and progenitor cell	None	36.0	0.8932	0.993	2953.0	0.1313815	0.9594
69621	Homo sapiens	GSM2140683	CTCF	None	Hematopoietic stem and progenitor cell	None	36.0	0.8337	0.9890000000000001	9322.0	0.16889625	0.9654
69623	Homo sapiens	GSM1655740	STAG1	None	Erythroid Cell	None	37.0	0.9038	0.98	22940.0	0.28893725	0.9670000000000001
69624	Homo sapiens	GSM1655739	CTCF	None	Erythroid Cell	None	36.0	0.8894	0.996	5533.0	0.090665	0.9632
69626	Homo sapiens	GSM1655736	STAG1	None	Hematopoietic stem and progenitor cell	None	36.0	0.8841	0.9940000000000001	3025.0	0.1359985	0.9576
69627	Homo sapiens	GSM1655735	CTCF	None	Hematopoietic stem and progenitor cell	None	38.0	0.8199	0.992	12591.0	0.12970825	0.9642
69668	Homo sapiens	GSM1581947	TP53	HepG2	Epithelium	Liver	30.0	0.552	0.992	20.0	0.00158875	0.7196969696969999
69731	Homo sapiens	GSM2131194	KDM5A	T47D	None	Breast	109975173.0	0.9940000000000001	0.015297999999999999	1.0	6427.0	
69732	Homo sapiens	GSM2131193	KDM5A	T47D	None	Breast	35.0	0.8588	0.993	433.0	0.01280925	0.921504497138
69753	Homo sapiens	GSM1845169	POLR2A	MV4;11	Leukemia Cell	Blood	38.0	0.8587	0.7559999999999999	638.0	0.0775295	0.9622
69755	Homo sapiens	GSM1845167	BRD4	MV4;11	Leukemia Cell	Blood	38.0	0.8517	0.981	1023.0	0.0749095	0.9606
69756	Homo sapiens	GSM1845166	POLR2A	MV4;11	Leukemia Cell	Blood	38.0	0.8379	0.9570000000000001	1623.0	0.11140250000000002	0.9646
69758	Homo sapiens	GSM1845164	BRD4	MV4;11	Leukemia Cell	Blood	38.0	0.8399	0.97	4491.0	0.18264925	0.9652
69759	Homo sapiens	GSM1845163	POLR2A	MV4;11	Leukemia Cell	Blood	38.0	0.8171	0.9420000000000001	2042.0	0.107021	0.961
69761	Homo sapiens	GSM1845161	BRD4	MV4;11	Leukemia Cell	Blood	38.0	0.8134	0.956	4584.0	0.17765975	0.9656
69762	Homo sapiens	GSM1845145	POLR2A	MV4;11	Leukemia Cell	Blood	39.0	0.8584	0.935	297.0	0.04192925	0.9594
69764	Homo sapiens	GSM1845143	BRD4	MV4;11	Leukemia Cell	Blood	39.0	0.8659	0.972	175.0	0.0192670864308	0.9582
69765	Homo sapiens	GSM1845142	POLR2A	MV4;11	Leukemia Cell	Blood	39.0	0.8541	0.9540000000000001	958.0	0.096051	0.9638
69767	Homo sapiens	GSM1845140	BRD4	MV4;11	Leukemia Cell	Blood	39.0	0.8608	0.9420000000000001	14147.0	0.25157399999999996	0.97
69768	Homo sapiens	GSM1845139	POLR2A	MV4;11	Leukemia Cell	Blood	39.0	0.8359	0.924	1020.0	0.08977725	0.9642
69770	Homo sapiens	GSM1845137	BRD4	MV4;11	Leukemia Cell	Blood	39.0	0.8486	0.917	3435.0	0.14213	0.9692
69771	Homo sapiens	GSM1845136	POLR2A	MV4;11	Leukemia Cell	Blood	39.0	0.8486	0.9329999999999999	747.0	0.094037	0.9598
69773	Homo sapiens	GSM1845133	BRD4	MV4;11	Leukemia Cell	Blood	39.0	0.8528	0.9390000000000001	5553.0	0.22783	0.9688
69774	Homo sapiens	GSM2042914	JUND	HT29	colorectal adenocarcinoma	None	36.0	0.8764	0.985	6219.0	0.085405	0.9778
69775	Homo sapiens	GSM2042913	JUND	HT29	colorectal adenocarcinoma	None	36.0	0.8687	0.9790000000000001	3585.0	0.0810395	0.9766
69780	Homo sapiens	GSM2042908	POLR2A	HT29	colorectal adenocarcinoma	None	36.0	0.8468	0.99	8322.0	0.20152375	0.9758
69781	Homo sapiens	GSM2042907	POLR2A	HT29	colorectal adenocarcinoma	None	36.0	0.8693	0.988	14100.0	0.23745975	0.9756
69782	Homo sapiens	GSM2042906	POLR2A	HT29	colorectal adenocarcinoma	None	36.0	0.8504	0.99	10332.0	0.24035275	0.9786
69783	Homo sapiens	GSM2042905	POLR2A	HT29	colorectal adenocarcinoma	None	36.0	0.8734	0.99	18590.0	0.2550615	0.9766
69784	Homo sapiens	GSM2042904	POLR2A	HT29	colorectal adenocarcinoma	None	36.0	0.8696	0.992	10448.0	0.204128	0.9742
69785	Homo sapiens	GSM2042903	POLR2A	HT29	colorectal adenocarcinoma	None	36.0	0.867	0.9890000000000001	13287.0	0.23758875	0.972
69786	Homo sapiens	GSM2042902	POLR2A	HT29	colorectal adenocarcinoma	None	36.0	0.8676	0.992	12836.0	0.2025185	0.9752
69787	Homo sapiens	GSM2042901	POLR2A	HT29	colorectal adenocarcinoma	None	36.0	0.8573	0.991	12968.0	0.23459375	0.9762
69788	Homo sapiens	GSM2042900	POLR2A	HT29	colorectal adenocarcinoma	None	36.0	0.8701	0.991	16172.0	0.244263	0.9768
69789	Homo sapiens	GSM2042899	POLR2A	HT29	colorectal adenocarcinoma	None	36.0	0.848	0.988	8602.0	0.18373475	0.977
69795	Homo sapiens	GSM2042860	PPARG	HT29	colorectal adenocarcinoma	None	37.0	0.8722	0.991	4281.0	0.053757000000000006	0.9582
69796	Homo sapiens	GSM2042858	PPARG	HT29	colorectal adenocarcinoma	None	36.0	0.7697	0.9570000000000001	5966.0	0.10915425	0.9724
69797	Homo sapiens	GSM2042856	PPARG	HT29	colorectal adenocarcinoma	None	39.0	0.7292	0.972	11561.0	0.13967975	0.9672
69798	Homo sapiens	GSM2042854	PPARG	HT29	colorectal adenocarcinoma	None	39.0	0.875	0.9790000000000001	14555.0	0.1974255	0.966
69799	Homo sapiens	GSM2042852	NR1H3	HT29	colorectal adenocarcinoma	None	38.0	0.8736	0.985	15369.0	0.22395575	0.9732
69800	Homo sapiens	GSM2042850	NR1H3	HT29	colorectal adenocarcinoma	None	36.0	0.8632	0.99	8642.0	0.13522125	0.9742
69801	Homo sapiens	GSM2042848	NR1H3	HT29	colorectal adenocarcinoma	None	38.0	0.8608	0.987	7734.0	0.13454549999999998	0.9716
69802	Homo sapiens	GSM2042846	NR1H3	HT29	colorectal adenocarcinoma	None	36.0	0.8740000000000001	0.986	14880.0	0.2067	0.9728
69803	Homo sapiens	GSM2042845	NR1H2	HT29	colorectal adenocarcinoma	None	36.0	0.8179	0.986	3957.0	0.10209275	0.9732
69804	Homo sapiens	GSM2042844	NR1H2	HT29	colorectal adenocarcinoma	None	37.0	0.8357	0.9790000000000001	3305.0	0.083064	0.9704
69805	Homo sapiens	GSM2042843	NR1H2	HT29	colorectal adenocarcinoma	None	38.0	0.8640000000000001	0.985	1004.0	0.036981	0.9684
69806	Homo sapiens	GSM2042842	NR1H2	HT29	colorectal adenocarcinoma	None	38.0	0.8690000000000001	0.985	1556.0	0.05363425	0.9668
69807	Homo sapiens	GSM2151671	NELFE	MCF-7	Human Breast Cancer Cell	Breast	35.0	0.8819	0.978	3688.0	0.02887975	0.581305709468
69808	Homo sapiens	GSM2151670	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0		0.986	1245.0	0.02633925	0.964276601174
69809	Homo sapiens	GSM2151659	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0	0.8549	0.982	3515.0	0.02634625	0.607620489528
69810	Homo sapiens	GSM2151658	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0	0.8596	0.982	1565.0	0.0143335	0.829480271163
69811	Homo sapiens	GSM2151657	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0	0.8748	0.985	1376.0	0.01594275	0.924345295829
69812	Homo sapiens	GSM2151656	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0	0.8755	0.9840000000000001	1424.0	0.01648925	0.808823529412
69813	Homo sapiens	GSM2151647	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0	0.8631	0.983	4102.0	0.042753	0.60159660721
69814	Homo sapiens	GSM2151646	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0	0.8575	0.985	2420.0	0.02282725	0.7927615270199999
69815	Homo sapiens	GSM2151645	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0	0.8542	0.985	4057.0	0.03757375	0.584273753185
69816	Homo sapiens	GSM2151644	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0	0.8522	0.9840000000000001	4145.0	0.040465499999999995	0.589084679393
69817	Homo sapiens	GSM2151633	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0	0.8588	0.985	255.0	0.00653475	0.912850155625
69818	Homo sapiens	GSM2151632	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0	0.856	0.982	2713.0	0.02805875	0.561968054098
69819	Homo sapiens	GSM2151631	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0	0.8229	0.987	1899.0	0.018721	0.80143860823
69820	Homo sapiens	GSM2151630	NELFE	MCF-7	Human Breast Cancer Cell	Breast	34.0	0.7734	0.986	4145.0	0.056866	0.42593244194200003
69821	Homo sapiens	GSM1571277	MDM2	H1299	Epithelium	Lung	39.0	0.8343	0.99	165.0	0.00378125	0.47457627118600004
69865	Homo sapiens	GSM2137769	FOXA1	MCF-7	Epithelium	None	40.0	0.8794	0.985	7486.0	0.06974375	0.9766
69866	Homo sapiens	GSM1961570	CDK9	None	Th1	None	39.0	0.7953	0.975	111.0	0.006509	0.912731871838
69867	Homo sapiens	GSM1961569	CDK9	None	Th1	None	39.0	0.7815	0.9740000000000001	101.0	0.00414575	0.827838827839
69868	Homo sapiens	GSM1961568	MED1	MHH-MED-1	Th1	None	39.0	0.602	0.956	1409.0	0.03415725	0.9538
69869	Homo sapiens	GSM1961567	MED1	MHH-MED-1	Th1	None	39.0	0.6098	0.946	934.0	0.030688999999999998	0.9522
69870	Homo sapiens	GSM1961566	BRD4	None	Th1	None	38.0	0.6934	0.9690000000000001	3399.0	0.07783025	0.9602
69871	Homo sapiens	GSM1961565	BRD4	None	Th1	None	38.0	0.7514	0.966	1509.0	0.07886825	0.9590000000000001
69872	Homo sapiens	GSM1961564	AFF4	None	Th1	None	38.0	0.637	0.9670000000000001	2478.0	0.042631	0.958
69873	Homo sapiens	GSM1961563	AFF4	None	Th1	None	38.0	0.7401	0.955	2997.0	0.05154349999999999	0.958
69874	Homo sapiens	GSM1961562	RELA	None	Th1	None	38.0	0.7525	0.9690000000000001	4661.0	0.07473825	0.9628
69875	Homo sapiens	GSM1961561	RELA	None	Th1	None	38.0	0.7695	0.973	4108.0	0.062913	0.9524
69878	Homo sapiens	GSM1527711	CDK9	None	Th2	None	38.0	0.6697	0.972	1820.0	0.04084225	0.955
69879	Homo sapiens	GSM1527710	CDK9	None	Th1	None	38.0	0.7155	0.968	2231.0	0.04643025	0.9582
69880	Homo sapiens	GSM1527694	CDK9	None	Th2	None	39.0	0.5976	0.956	521.0	0.02583875	0.9404
69881	Homo sapiens	GSM1527693	CDK9	None	Th1	None	39.0	0.6449	0.953	1011.0	0.04025225	0.9334
69884	Homo sapiens	GSM1527682	T	None	Th1	None	38.0	0.4996	0.993	5879.0	0.063037	0.9482
69889	Homo sapiens	GSM2144766	POLR2A	None	None	endometrioid adenocarcinoma	37.0	0.8618	0.997	196.0	0.0115605	0.9036
69890	Homo sapiens	GSM2144765	FOXA1	None	None	endometrioid adenocarcinoma	37.0	0.8674	0.998	259.0	0.00548025	0.477929984779
69891	Homo sapiens	GSM2144764	ESR1	None	None	endometrioid adenocarcinoma	39.0	0.8292	0.99	363.0	0.00903225	0.788654618474
69892	Homo sapiens	GSM2144762	POLR2A	None	None	endometrioid adenocarcinoma	39.0	0.4955	0.977	153.0	0.00514	0.510416666667
69893	Homo sapiens	GSM2144761	FOXA1	None	None	endometrioid adenocarcinoma	38.0	0.7866	0.9940000000000001	1047.0	0.014088999999999999	0.922681564246
69894	Homo sapiens	GSM2144760	ESR1	None	None	endometrioid adenocarcinoma	38.0	0.7088	0.988	4553.0	0.08838525	0.9086
69895	Homo sapiens	GSM2144759	POLR2A	None	None	endometrioid adenocarcinoma	39.0	0.826	0.961	307.0	0.01349075	0.9358
69896	Homo sapiens	GSM2144758	ESR1	None	None	endometrioid adenocarcinoma	39.0	0.8240000000000001	0.982	2071.0	0.0367195	0.9266
69897	Homo sapiens	GSM2144756	POLR2A	None	None	endometrioid adenocarcinoma	39.0	0.8252	0.987	188.0	0.0056545	0.493573264781
69898	Homo sapiens	GSM2144755	FOXA1	None	None	endometrioid adenocarcinoma	37.0	0.8522	0.998	207.0	0.0044845	0.5521023765999999
69899	Homo sapiens	GSM2144754	ESR1	None	None	endometrioid adenocarcinoma	37.0	0.845	0.998	1570.0	0.018437000000000002	0.8372
69900	Homo sapiens	GSM2144752	POLR2A	None	None	endometrioid adenocarcinoma	36.0	0.5779	0.986	242.0	0.02966925	0.9528
69901	Homo sapiens	GSM2144751	FOXA1	None	None	endometrioid adenocarcinoma	37.0	0.8379	0.9940000000000001	218.0	0.0042885	0.43497757847499996
69902	Homo sapiens	GSM2144750	ESR1	None	None	endometrioid adenocarcinoma	36.0	0.8406	0.996	749.0	0.011749500000000001	0.8584
69903	Homo sapiens	GSM2144748	POLR2A	None	None	endometrioid adenocarcinoma	39.0	0.8123	0.976	183.0	0.0063785	0.649681528662
69904	Homo sapiens	GSM2144747	FOXA1	None	None	endometrioid adenocarcinoma	38.0	0.8359	0.997	203.0	0.00609725	0.663414634146
69905	Homo sapiens	GSM2144746	ESR1	None	None	endometrioid adenocarcinoma	38.0	0.8289	0.996	467.0	0.00878125	0.79180887372
69923	Homo sapiens	GSM2183847	MYC	HeLa	Epithelium	Cervix	36.0	0.4942	0.996	91.0	0.00417775	0.42380952381
